idx,obj,act,obj_idxs,act_idxs
3200,bag,tend,14,40
3201,child,sit,65,2
3202,banner,transport,723,0
3203,ball,chase,100,169
3204,oven,remember,519,199
3205,truck,order,96,59
3206,railing,become,147,19
3207,glove,warm,468,340
3208,bikini,consume,881,269
3209,drive,penetrate,633,214
3210,shore,close,448,37
3211,parachute,use,105,4
3212,surf,wade,493,341
3213,ramp,become,348,19
3214,jersey,use,882,4
3215,sweet_pepper,reduce,883,91
3216,man,contend,17,139
3217,beach,jump,224,106
3218,park,fly,87,77
3219,tree,approach,139,74
3220,eye,leave,219,24
3221,player,look,235,3
3222,oven,chew_over,519,61
3223,head,arm,89,342
3224,wrist,see,821,34
3225,airplane,travel,72,66
3226,appliance,tend,884,40
3227,kite,haul,217,52
3228,frisbee,wait,275,14
3229,breast,unwrap,885,328
3230,carrot,cover,434,235
3231,pizza,enjoy,248,21
3232,planter,sit,886,2
3233,mountain,reduce,178,91
3234,truck,work,96,1
3235,cat,watch,274,23
3236,zebra,photograph,482,143
3237,tablet,indicate,496,5
3238,fish,make,329,15
3239,skateboard,play,249,22
3240,road,run,11,33
3241,sky,fly,385,77
3242,plate,wipe,319,172
3243,horseback,depend_on,887,11
3244,soil,traverse,569,10
3245,helmet,blacken,477,36
3246,range_pole,sit,888,2
3247,jacket,deprive,82,110
3248,ear,leave,757,24
3249,tray,work,91,1
3250,water,stop,75,159
3251,drone,stand,506,12
3252,banner,walk,723,7
3253,bat,make,234,15
3254,boat,pull,59,58
3255,spaghetti,twirl,889,343
3256,airplane,run,72,33
3257,bag,achieve,14,69
3258,pillow,put,587,32
3259,fabric,confront,276,9
3260,pancake,eat,698,47
3261,bus,gaze,68,193
3262,animal,herd,132,112
3263,surfboard,descend,97,101
3264,sweater,blacken,263,36
3265,fabric,grip,276,137
3266,food,play,168,22
3267,helmet,use,477,4
3268,portfolio,transport,890,0
3269,man,match,17,344
3270,kayak,walk,621,7
3271,land,stand,145,12
3272,metro,stand,22,12
3273,pillar,front,542,26
3274,ramp,describe,348,270
3275,car,die,16,83
3276,ledge,walk,644,7
3277,table,end,30,345
3278,cup,fill,155,158
3279,zebra,look,482,3
3280,tennis_ball,hold,237,30
3281,girl,drive,303,20
3282,parking_meter,look,655,3
3283,bread,fix,227,60
3284,finger,pick,313,108
3285,magazine,look,375,3
3286,sheep,feed,299,80
3287,animal,look,132,3
3288,animal,feed,132,80
3289,basket,stand,241,12
3290,soccer_ball,chase,460,169
3291,stairway,stand,148,12
3292,handle,refer,880,46
3293,sky,watch,385,23
3294,hand,confront,20,9
3295,bed,read,285,13
3296,book,relax,23,187
3297,dune,stand,891,12
3298,wine,look,338,3
3299,plaything,walk,433,7
3300,plaything,transport,433,0
3301,chair,use,4,4
3302,woman,relax,27,187
3303,woman,cuddle,27,223
3304,woman,silhouette,27,203
3305,produce,stand,892,12
3306,apple,buy,230,111
3307,fruit,buy,322,111
3308,slump,brown,893,97
3309,surfboard,keep,97,175
3310,jungle,stand,894,12
3311,woman,feed,27,80
3312,cake,share,243,87
3313,adolescent,stand,895,12
3314,dress,sit,161,2
3315,snowboard,perform,259,105
3316,road,watch,11,23
3317,people,front,167,26
3318,sandwich,sell,357,102
3319,chap,look,896,3
3320,cone,indicate,92,5
3321,shear,use,897,4
3322,sky,jump,385,106
3323,wall,put,95,32
3324,street,watch,10,23
3325,lawn_chair,sit,898,2
3326,glove,beckon,468,142
3327,side,see,488,34
3328,lip,refer,425,46
3329,hair,dress,120,259
3330,lawn,stand,899,12
3331,pocket,write,641,115
3332,electric_refrigerator,achieve,382,69
3333,baby,bend,268,79
3334,garden,sit,452,2
3335,umbrella,be,12,152
3336,down,put,244,32
3337,racket,cradle,302,346
3338,towel,transport,514,0
3339,knoll,stand,672,12
3340,container,transport,582,0
3341,bucket,transport,574,0
3342,dog,feed,42,80
3343,dog,talk,42,16
3344,trail_bike,stand,524,12
3345,soil,depend_on,569,11
3346,costume,look,857,3
3347,elephant,photograph,233,143
3348,surf,depend_on,493,11
3349,topographic_point,gather,300,29
3350,horse,necessitate,141,65
3351,surfboard,try,97,67
3352,truck,confront,96,9
3353,whip,transport,900,0
3354,elephant,confront,233,9
3355,makeup,put,901,32
3356,makeup,use,901,4
3357,canopy,sit,844,2
3358,jockey,watch,902,23
3359,soccer_ball,jump,460,106
3360,soccer_ball,run,460,33
3361,ball,push,100,6
3362,elephant,lie,233,45
3363,mat,lie,121,45
3364,hair,dry,120,276
3365,hair,style,120,347
3366,buggy,drive,310,20
3367,buggy,sit,310,2
3368,ski_slope,look,668,3
3369,cat,cancel,274,120
3370,abdomen,rub,571,133
3371,boat,fish,59,348
3372,fishing_rod,use,903,4
3373,plaything,put,433,32
3374,pizza,bend,248,79
3375,parasol,transport,904,0
3376,paper,refer,142,46
3377,water,jump,75,106
3378,base,look,125,3
3379,minibike,stand,83,12
3380,garbage_truck,drive,905,20
3381,railing,leave,147,24
3382,bear,indicate,330,5
3383,finger,stay,313,90
3384,finger,index,313,349
3385,cat,stand,274,12
3386,napkin,use,906,4
3387,candle,help,335,48
3388,frame,tend,803,40
3389,tent,sit,292,2
3390,tarmac,work,646,1
3391,ocean,become,9,19
3392,path,traverse,333,10
3393,negligee,remove,907,31
3394,wallet,analyze,176,75
3395,leg,bend,371,79
3396,moped,refer,334,46
3397,male_child,read,127,13
3398,bat,wait,234,14
3399,tongue,refer,220,46
3400,yacht,stand,908,12
3401,laptop,gaze,46,193
3402,laptop,read,46,13
3403,eye,traverse,219,10
3404,dessert,look,416,3
3405,noodle,eat,909,47
3406,back,tend,256,40
3407,handle,catch,880,72
3408,teddy,talk,307,16
3409,guy,watch,612,23
3410,food,sell,168,102
3411,spectacles,sport,77,62
3412,deck_chair,put,840,32
3413,frisbee,use,275,4
3414,shadow,make,8,15
3415,soldier,sit,910,2
3416,body,writhe,541,350
3417,keyboard,look,266,3
3418,mouse,look,153,3
3419,student,look,774,3
3420,remote_control,look,567,3
3421,computer,indicate,1,5
3422,water_ski,stand,911,12
3423,girl,put,303,32
3424,girl,tend,303,40
3425,teddy,stay,307,90
3426,wing,sit,912,2
3427,hat,transport,286,0
3428,eye,roll,219,8
3429,telephone,read,19,13
3430,doll,refer,516,46
3431,vehicle,stay,115,90
3432,clock_tower,walk,872,7
3433,ring,necessitate,390,65
3434,accountant,grip,430,137
3435,air,originate,294,351
3436,field,put,315,32
3437,face,look,193,3
3438,kite,achieve,217,69
3439,court,jump,186,106
3440,pizza,wait,248,14
3441,lake,descend,214,101
3442,water,bend,75,79
3443,trunk,open,317,145
3444,crowd,make,55,15
3445,camera,concentrate,177,300
3446,picture,fix,112,60
3447,fireplug,stand,537,12
3448,water,use,75,4
3449,pancake,reduce,698,91
3450,water_faucet,photograph,270,143
3451,vehicle,depend_on,115,11
3452,tennis_ball,cover,237,235
3453,corner,stand,694,12
3454,drink,stand,48,12
3455,damage,inspect,913,162
3456,wall,enter,95,18
3457,platform,enter,296,18
3458,birthday_cake,serve,799,129
3459,cylinder,transport,914,0
3460,ceiling,look,915,3
3461,plaything,show,433,88
3462,stroller,walk,6,7
3463,ocean,arrive,9,73
3464,log,sit,916,2
3465,streetlight,wash,917,147
3466,signal,clean,918,134
3467,tripod,stand,919,12
3468,coffin,raise,920,100
3469,softball,play,572,22
3470,baseball,watch,238,23
3471,museum,tour,921,352
3472,spectacles,peer,77,49
3473,land,squat,145,217
3474,towel,stand,514,12
3475,wristband,transport,922,0
3476,horse,catch,141,72
3477,elephant,be,233,152
3478,desk,stay,2,90
3479,player,bespeak,235,353
3480,truck,see,96,34
3481,bed,make,285,15
3482,quilt,tuck,596,354
3483,court,run,186,33
3484,statue,embrace,146,146
3485,laptop,open,46,145
3486,horse_cart,drive,923,20
3487,baggage,push,157,6
3488,baggage,tend,157,40
3489,bag,get_down,14,42
3490,newspaper,look,18,3
3491,pond,walk,662,7
3492,pillow,stay,587,90
3493,tennis_court,indicate,236,5
3494,shoe,whiten,184,195
3495,computer,refer,1,46
3496,candle,pull,335,58
3497,outfield,stand,924,12
3498,horse,use,141,4
3499,horse,train,141,355
3500,cargo_area,stand,925,12
3501,jacket,fix,82,60
3502,rubbish,tend,926,40
3503,child,train,65,355
3504,skate,try,927,67
3505,shield,transport,928,0
3506,frank,eat,929,47
3507,dog,see,42,34
3508,table,dine,30,312
3509,knee,use,222,4
3510,market,work,325,1
3511,fruit,look,322,3
3512,countertop,tend,930,40
3513,hood,tend,550,40
3514,pan,pull,654,58
3515,tank_top,use,931,4
3516,automaton,look,932,3
3517,hat,discard,286,107
3518,hat,hold,286,30
3519,airplane,transport,72,0
3520,tennis_ball,trickle,237,356
3521,blanket,hide,57,317
3522,still,stand,933,12
3523,cow,pet,280,98
3524,scene,necessitate,934,65
3525,floor,walk,136,7
3526,sheep,snog,299,117
3527,jacket,sit,82,2
3528,traffic_light,walk,935,7
3529,pot,make,373,15
3530,pot,determine,373,329
3531,goal,stand,936,12
3532,chump,transport,462,0
3533,coffee_cup,transport,937,0
3534,swing,push,938,6
3535,surfboard,become,97,19
3536,trail,sit,74,2
3537,driver,stand,622,12
3538,tablet,necessitate,496,65
3539,ocean,watch,9,23
3540,volleyball,play,939,22
3541,laptop,necessitate,46,65
3542,telephone_booth,use,60,4
3543,hand,pass,20,190
3544,hand,lower,20,183
3545,elephant,train,233,355
3546,nerve_pathway,walk,940,7
3547,baseline,stand,941,12
3548,path,close,333,37
3549,shirt,catch,210,72
3550,paint,traverse,942,10
3551,surfboard,look,97,3
3552,elephant,hold,233,30
3553,elephant,chuck,233,267
3554,shoe,leave,184,24
3555,airplane,load,72,170
3556,edge,walk,604,7
3557,banana,undress,324,331
3558,note,necessitate,351,65
3559,hand,write,20,115
3560,book,write,23,115
3561,hand,close_up,20,184
3562,head,put,89,32
3563,talk,feign,943,357
3564,water_ski,use,911,4
3565,skateboard,fly,249,77
3566,skateboard,flip,249,220
3567,foot,flip,392,220
3568,spoon,put,399,32
3569,water_faucet,sit,270,2
3570,rain,sit,353,2
3571,television,adjust,426,205
3572,face,thrust,193,358
3573,ribbon,play,328,22
3574,earring,refer,944,46
3575,telephone,listen,19,359
3576,snow,become,124,19
3577,stairway,walk,148,7
3578,picture,describe,112,270
3579,ramp,climb,348,221
3580,ramp,stand,348,12
3581,skier,front,520,26
3582,planter,happen,886,57
3583,bag,walk,14,7
3584,armchair,sit,945,2
3585,zebra,indicate,482,5
3586,crossing,travel,44,66
3587,street,trot,10,130
3588,giraffe,find,361,360
3589,giraffe,try,361,67
3590,refrigerator,open,466,145
3591,beer,catch,152,72
3592,baby,leave,268,24
3593,microphone,catch,359,72
3594,water,swim,75,224
3595,log,walk,916,7
3596,laptop,stand,46,12
3597,hand,stop,20,159
3598,computer_monitor,tend,406,40
3599,beach,transport,224,0
3600,spice,add,735,280
3601,pepper,add,946,280
3602,pepper,spend,946,282
3603,food,sit,168,2
3604,cookie,eat,737,47
3605,hill,penetrate,213,214
3606,tennis_racket,get_down,363,42
3607,match,play,393,22
3608,window,peer,70,49
3609,raft,stand,258,12
3610,shirt,fix,210,60
3611,table,write,30,115
3612,cafe,sit,780,2
3613,cow,play,280,22
3614,skateboard,lean,249,305
3615,camera,adjust,177,205
3616,football,discard,559,107
3617,man,show,17,88
3618,card,show,947,88
3619,jacket,stand,82,12
3620,girl,wish,303,208
3621,rain,play,353,22
3622,snowboard,flog,259,361
3623,blood,traverse,948,10
3624,plow,depend_on,718,11
3625,face,squat,193,217
3626,cabinet,open,505,145
3627,coal,shovel,949,211
3628,coal,stand,949,12
3629,doorstep,stand,950,12
3630,elephant,visit,233,39
3631,laptop,repair,46,176
3632,food,serve,168,129
3633,leg,sit,371,2
3634,donkey,depend_on,951,11
3635,hospital_bed,put,875,32
3636,skateboard,get_down,249,42
3637,frisbee,contend,275,139
3638,transportation_system,stand,560,12
3639,person,confront,162,9
3640,buffet,stand,952,12
3641,buffet,put,952,32
3642,asparagus,serve,953,129
3643,horse,see,141,34
3644,elephant,pull,233,58
3645,sweater,walk,263,7
3646,sign,achieve,79,69
3647,toothbrush,brush,420,99
3648,mess,make,954,15
3649,tree,happen,139,57
3650,gun,shoot,151,265
3651,cow,necessitate,280,65
3652,beach,talk,224,16
3653,water,tend,75,40
3654,bottle,solve,156,148
3655,cow,spray,280,206
3656,panel,stand,955,12
3657,aisle,walk,376,7
3658,counter,end,50,345
3659,bow,use,956,4
3660,arrow,use,957,4
3661,pizza,stand,248,12
3662,land,gaze,145,193
3663,cell,talk,445,16
3664,bathing,sun,958,362
3665,sun,enjoy,287,21
3666,topographic_point,walk,300,7
3667,pot,bend,373,79
3668,cat,sit,274,2
3669,woman,transport,27,0
3670,brim,refer,959,46
3671,cyclist,fix,314,60
3672,column,tend,515,40
3673,hoof,refer,765,46
3674,stick,walk,228,7
3675,flag,run,464,33
3676,horse,jump,141,106
3677,dog,smile,42,123
3678,water_ski,depend_on,911,11
3679,racket,raise,302,100
3680,drawer,open,960,145
3681,soccer_ball,fix,460,60
3682,back,sit,256,2
3683,surfboard,wax,97,363
3684,football,transport,559,0
3685,jean,leave,327,24
3686,wagon,stand,345,12
3687,shop,front,63,26
3688,bird,detect,218,132
3689,umbrella,eat,12,47
3690,accountant,travel,430,66
3691,thumb,indicate,389,5
3692,thumb,bespeak,389,353
3693,ferry,sit,961,2
3694,leg,hold,371,30
3695,drink,sip,48,202
3696,bear,sit,330,2
3697,food,give,168,104
3698,fruit,reduce,322,91
3699,apple,reduce,230,91
3700,elephant,clean,233,134
3701,snow,look,124,3
3702,ski,look,80,3
3703,bag,try,14,67
3704,cow,smile,280,123
3705,horse,pull,141,58
3706,bowl,play,273,22
3707,motorcycle,corner,15,364
3708,computer_screen,gaze,606,193
3709,daughter,stand,962,12
3710,ma,stand,963,12
3711,baggage,stand,157,12
3712,person,play,162,22
3713,dog,snog,42,117
3714,man,try,17,67
3715,leg,stay,371,90
3716,camera,indicate,177,5
3717,bag,sleep,14,89
3718,pool,stand,138,12
3719,surfboard,love,97,150
3720,thorax,clasp,964,17
3721,forehand,approach,965,74
3722,fireplug,sit,537,2
3723,bear,put,330,32
3724,friend,show,169,88
3725,speaker,show,966,88
3726,drive,wait,633,14
3727,skateboard,grok,249,54
3728,lift,depend_on,405,11
3729,barroom,use,211,4
3730,bug,refer,967,46
3731,supply,load,968,170
3732,surf,learn,493,227
3733,laptop,refer,46,46
3734,potato,reduce,969,91
3735,street,patrol,10,365
3736,slope,put,421,32
3737,vehicle,walk,115,7
3738,rink,sit,970,2
3739,plant,walk,261,7
3740,photographer,talk,971,16
3741,horizon,depend_on,658,11
3742,clothing_store,walk,972,7
3743,doughnut,make,201,15
3744,rope,see,409,34
3745,necktie,pucker,418,366
3746,bucket,walk,574,7
3747,pan,use,654,4
3748,dog,cook,42,93
3749,secondary_school,play,973,22
3750,necklace,model,974,292
3751,water,dive,75,230
3752,frisbee,miss,275,168
3753,sauce,put,873,32
3754,dune,sit,891,2
3755,electric_refrigerator,stand,382,12
3756,electric_refrigerator,front,382,26
3757,refrigerator,stand,466,12
3758,hill,descend,213,101
3759,fountain,look,846,3
3760,skateboarding,film,501,201
3761,plate,fix,319,60
3762,sidewalk,play,7,22
3763,vase,carve,412,367
3764,rugby,play,975,22
3765,bunk_bed,put,811,32
3766,degree,sit,976,2
3767,fruit,achieve,322,69
3768,fruit,get_down,322,42
3769,market,leave,325,24
3770,road,sell,11,102
3771,internet,stand,76,12
3772,pizza,put,248,32
3773,basket,pull,241,58
3774,clock,walk,730,7
3775,sign,tend,79,40
3776,shirt,walk,210,7
3777,short_pants,walk,362,7
3778,cabinet,look,505,3
3779,banana,reduce,324,91
3780,banana,see,324,34
3781,column,sit,515,2
3782,policeman,look,815,3
3783,love_seat,put,977,32
3784,thing,transport,978,0
3785,shirt,laugh,210,368
3786,pencil,write,979,115
3787,kite,chase,217,169
3788,finger,solve,313,148
3789,hair,stroke,120,369
3790,banana,pick,324,108
3791,banana,choose,324,182
3792,horse,offer,141,293
3793,alley,walk,980,7
3794,bookshelf,achieve,981,69
3795,cat,necessitate,274,65
3796,mushroom,eat,982,47
3797,shirt,play,210,22
3798,racket,walk,302,7
3799,photography,make,983,15
3800,audience,sit,679,2
3801,wall,play,95,22
3802,snowboard,make,259,15
3803,cup,paint,155,192
3804,jacket,hide,82,317
3805,board,board,104,144
3806,kitchen,clean,278,134
3807,leg,refer,371,46
3808,board,solve,104,148
3809,cheese,use,398,4
3810,pizza,make,248,15
3811,animal,prepare,132,370
3812,doctor,cover,984,235
3813,kite,tend,217,40
3814,kite,bend,217,79
3815,tool,work,396,1
3816,partition,tend,985,40
3817,ear,refer,757,46
3818,eye,use,219,4
3819,broccoli,eat,692,47
3820,telephone,watch,19,23
3821,post,tend,986,40
3822,shadow,leave,8,24
3823,shirt,work,210,1
3824,crate,sit,510,2
3825,bat,wield,234,332
3826,kite,tie,217,156
3827,supply,push,968,6
3828,shop,gather,63,29
3829,good,deliver,987,301
3830,field,look,315,3
3831,glove,use,468,4
3832,airplane,bend,72,79
3833,airplane,associate,72,84
3834,wheel,fix,282,60
3835,slope,jump,421,106
3836,toilet,stay,419,90
3837,toilet,happen,419,57
3838,umbrella,stay,12,90
3839,sunglasses,use,565,4
3840,sweatshirt,use,988,4
3841,parachute,hang,105,125
3842,glider,fly,554,77
3843,glider,sit,554,2
3844,tooth,clench,277,371
3845,ring,hang,390,125
3846,cage,sit,989,2
3847,racket,stay,302,90
3848,knob,try,990,67
3849,water,drink,75,70
3850,metro,enter,22,18
3851,snowboard,tend,259,40
3852,slope,enjoy,421,21
3853,snowboard,teach,259,114
3854,toboggan,blacken,637,36
3855,trouser,look,502,3
3856,shirt,look,210,3
3857,teddy,tend,307,40
3858,freebie,hold,991,30
3859,windshield,refer,367,46
3860,ribbon,put,328,32
3861,railway_station,stand,620,12
3862,beach,border,224,210
3863,railway_station,seat,620,25
3864,road,water,11,164
3865,person,pass,162,190
3866,hand,shake,20,372
3867,art,look,992,3
3868,animal,tend,132,40
3869,animal,sit,132,2
3870,hair,make,120,15
3871,calf,watch,993,23
3872,umpire,play,994,22
3873,catcher,stand,513,12
3874,airplane,arrive,72,73
3875,sport,enjoy,413,21
3876,man,row,17,180
3877,backyard,sit,634,2
3878,wedding_cake,reduce,995,91
3879,tower,sit,643,2
3880,glass,achieve,281,69
3881,refreshment,get_down,996,42
3882,hallway,walk,154,7
3883,cap,refer,467,46
3884,venue,work,997,1
3885,ingredient,reduce,998,91
3886,wall,make,95,15
3887,banana,stand,324,12
3888,hand,call,20,373
3889,ramp,descend,348,101
3890,shadow,necessitate,8,65
3891,kite,run,217,33
3892,nose,refer,175,46
3893,short_pants,leave,362,24
3894,cake,talk,243,16
3895,salad,laugh,352,368
3896,vegetable,laugh,284,368
3897,sheep,stand,299,12
3898,yard,play,728,22
3899,side,become,488,19
3900,quilt,put,596,32
3901,duck,feed,999,80
3902,jacket,walk,82,7
3903,guy,walk,612,7
3904,guy,confront,612,9
3905,man,squat,17,217
3906,paper,write,142,115
3907,surface,lie,1000,45
3908,satchel,transport,1001,0
3909,dress,traverse,161,10
3910,shirt,miss,210,168
3911,surfboard,become,97,19
3912,racket,fix,302,60
3913,nature,enjoy,1002,21
3914,grass,jump,93,106
3915,bachelor_of_arts,unwrap,1003,328
3916,costume,walk,857,7
3917,pier,walk,800,7
3918,photographer,stand,971,12
3919,duffel_bag,transport,1004,0
3920,traffic,walk,354,7
3921,buffet,look,952,3
3922,surf,walk,493,7
3923,tongue,brush,220,99
3924,van,achieve,45,69
3925,wedding,walk,332,7
3926,airplane,learn,72,227
3927,sphere,depend_on,311,11
3928,seat,look,137,3
3929,egg,undress,682,331
3930,teddy,refer,307,46
3931,teddy,put,307,32
3932,pad,write,828,115
3933,class,look,205,3
3934,glove,remove,468,31
3935,flower,wish,410,208
3936,flower,pick,410,108
3937,bat,rub,234,133
3938,jacket,open,82,145
3939,street,run,10,33
3940,doughnut,cover,201,235
3941,bagel,get_down,705,42
3942,pottery,transport,843,0
3943,ski_slope,penetrate,668,214
3944,pea_jacket,pant,1005,374
3945,food,desire,168,240
3946,van,drop,45,55
3947,child,talk,65,16
3948,street,become,10,19
3949,water,shout,75,375
3950,tennis_ball,watch,237,23
3951,laptop,type,46,376
3952,phonograph_record,balance,321,241
3953,bus,watch,68,23
3954,water,end,75,345
3955,fork,raise,216,100
3956,hillside,become,676,19
3957,horn,float,1006,63
3958,instrument,use,200,4
3959,satellite,look,1007,3
3960,dish,look,573,3
3961,park,perform,87,105
3962,door,look,179,3
3963,tool,transport,396,0
3964,hay,sit,503,2
3965,breakwater,sit,1008,2
3966,sidewalk,perform,7,105
3967,television,sit,426,2
3968,meal,cook,529,93
3969,waterway,watch,1009,23
3970,river,watch,436,23
3971,baseball,try,238,67
3972,baseball,become,238,19
3973,leg,kneel,371,163
3974,woman,try,27,67
3975,wake_board,flog,486,361
3976,drink,look,48,3
3977,device,use,653,4
3978,bed,jump,285,106
3979,bed,descend,285,101
3980,bicycle,admire,26,185
3981,oven,stand,519,12
3982,airplane,sag,72,313
3983,player,indicate,235,5
3984,newspaper,detect,18,132
3985,pastry,stack,245,254
3986,person,depend_on,162,11
3987,settle,sit,1010,2
3988,sheep,bend,299,79
3989,barroom,walk,211,7
3990,countertop,look,930,3
3991,storm,look,1011,3
3992,meter,watch,404,23
3993,elephant,nourish,233,377
3994,cake,desire,243,240
3995,nose,traverse,175,10
3996,trench,play,1012,22
3997,slope,travel,421,66
3998,organ,play,1013,22
3999,sculpture,polish,1014,378
4000,airplane,sit,72,2
4001,sun,sit,287,2
4002,horn,catch,1006,72
4003,pan,hold,654,30
4004,pan,look,654,3
4005,bus,work,68,1
4006,building,photograph,39,143
4007,hotdog,necessitate,267,65
4008,necktie,use,418,4
4009,toilet_seat,stand,1015,12
4010,wood,walk,474,7
4011,office,sit,1016,2
4012,surfboard,neglect,97,209
4013,toddler,watch,778,23
4014,head,watch,89,23
4015,handlebar,grok,415,54
4016,car,sleep,16,89
4017,shore,sit,448,2
4018,broom,use,847,4
4019,horse,describe,141,270
4020,lawn_mower,stand,856,12
4021,park_bench,put,64,32
4022,skateboard,balance,249,241
4023,surfboard,push,97,6
4024,banana,bend,324,79
4025,minibike,push,83,6
4026,woman,help,27,48
4027,ski_resort,put,1017,32
4028,plate,happen,319,57
4029,birthday_cake,reduce,799,91
4030,water_faucet,crouch,270,51
4031,man,listen,17,359
4032,hood,look,550,3
4033,sheep,chase,299,169
4034,beacon,look,1018,3
4035,way,run,73,33
4036,food,photograph,168,143
4037,dais,sit,135,2
4038,bat,reach,234,35
4039,arm,bend,198,79
4040,equipment,drive,647,20
4041,court,talk,186,16
4042,egg,eat,682,47
4043,lamb,pet,1019,98
4044,lamb,look,1019,3
4045,blanket,put,57,32
4046,object,read,320,13
4047,wall,refer,95,46
4048,tennis_court,use,236,4
4049,wing,stand,912,12
4050,cage,look,989,3
4051,step,happen,36,57
4052,tennis_player,play,428,22
4053,counter,work,50,1
4054,gondola_car,steer,809,27
4055,gondola_car,sit,809,2
4056,truck,wait,96,14
4057,hillside,scale,676,379
4058,dog,cuddle,42,223
4059,flag,beckon,464,142
4060,rally,show,1020,88
4061,stroller,stand,6,12
4062,dinner_jacket,try,1021,67
4063,fork,reduce,216,91
4064,smoke,obscure,1022,380
4065,run,look,708,3
4066,show,perform,555,105
4067,anteroom,stand,1023,12
4068,food,chop,168,167
4069,woman,detect,27,132
4070,cat,border,274,210
4071,man,charge,17,319
4072,resort_area,enjoy,1024,21
4073,resort_area,play,1024,22
4074,house,stand,191,12
4075,tiger,sit,1025,2
4076,skater,necessitate,481,65
4077,tortilla,reduce,1026,91
4078,door,approach,179,74
4079,train,watch,21,23
4080,weight,raise,1027,100
4081,tattoo,show,1028,88
4082,spectacles,glaze,77,288
4083,frisbee,twirl,275,343
4084,girl,film,303,201
4085,girl,necessitate,303,65
4086,dog,hold,42,30
4087,abdomen,unwrap,571,328
4088,disk,jump,832,106
4089,deck,walk,469,7
4090,garage,sit,1029,2
4091,vehicle,guard,115,173
4092,apple,pick,230,108
4093,chef,interact,1030,381
4094,surfboard,work,97,1
4095,candle,light,335,382
4096,bow,stand,956,12
4097,museum,stand,921,12
4098,abdomen,put,571,32
4099,shelter,stand,1031,12
4100,motorcycle,make,15,15
4101,dinner,help,512,48
4102,minibike,work,83,1
4103,motorcycle,fix,15,60
4104,bikini,dress,881,259
4105,water,paddle,75,96
4106,hand,wipe,20,172
4107,ramp,arrive,348,73
4108,carousel,play,752,22
4109,wheel,steer,282,27
4110,wheel,become,282,19
4111,stroller,pull,6,58
4112,daughter,watch,962,23
4113,bicycle,make,26,15
4114,person,learn,162,227
4115,backpack,walk,0,7
4116,wrecker,stand,1032,12
4117,motorcycle,own,15,194
4118,giraffe,stand,361,12
4119,bath,necessitate,1033,65
4120,cattle,walk,423,7
4121,water_faucet,necessitate,270,65
4122,tape,extricate,865,383
4123,galley,stand,1034,12
4124,table_tennis,play,1035,22
4125,child,coach,65,239
4126,baseball,swing,238,76
4127,finger,raise,313,100
4128,block,sit,103,2
4129,river,sit,436,2
4130,suit,beckon,53,142
4131,laptop,enjoy,46,21
4132,racket,analyze,302,75
4133,way,neglect,73,209
4134,boat,see,59,34
4135,court,sit,186,2
4136,surfboard,stay,97,90
4137,boat,travel,59,66
4138,shower,stand,1036,12
4139,back,cancel,256,120
4140,road,talk,11,16
4141,exercise,get_down,1037,42
4142,area,walk,197,7
4143,horse,photograph,141,143
4144,vase,plan,412,384
4145,pavement,sit,67,2
4146,fruit,sit,322,2
4147,teddy,run,307,33
4148,screen,play,204,22
4149,station,walk,381,7
4150,animal,photograph,132,143
4151,field,wait,315,14
4152,student,help,774,48
4153,sail,stand,1038,12
4154,snow,crouch,124,51
4155,ottoman,sit,1039,2
4156,abdomen,lie,571,45
4157,match,record,393,198
4158,event,record,823,198
4159,kite,get_down,217,42
4160,shoe,necessitate,184,65
4161,bakery,work,1040,1
4162,tarpaulin,stand,1041,12
4163,sausage,eat,1042,47
4164,bun,eat,172,47
4165,stop,wait,1043,14
4166,fence,close,250,37
4167,sail,depend_on,1038,11
4168,elephant,drive,233,20
4169,work,become,1044,19
4170,friend,become,169,19
4171,clock_time,enjoy,1045,21
4172,tree,hold,139,30
4173,kite,test,217,278
4174,banana,fix,324,60
4175,banana,sell,324,102
4176,road,stay,11,90
4177,spoon,solve,399,148
4178,elephant,surround,233,323
4179,crust,refer,1046,46
4180,egg,stand,682,12
4181,button,push,1047,6
4182,bear,pet,330,98
4183,bacillus,sit,1048,2
4184,safety_rail,walk,1049,7
4185,wand,brandish,1050,385
4186,moped,stand,334,12
4187,flask,drink,1051,70
4188,wall,squat,95,217
4189,ball,fight,100,174
4190,wake_board,depend_on,486,11
4191,drink,give,48,104
4192,water,star,75,82
4193,skateboard,keep,249,175
4194,dog,prepare,42,370
4195,device,look,653,3
4196,floor,indicate,136,5
4197,yard,walk,728,7
4198,nipple,leave,1052,24
4199,chart,drive,1053,20
4200,chump,float,462,63
4201,wayside,stand,1054,12
4202,tree,reduce,139,91
4203,sheep,reduce,299,91
4204,cord,pull,754,58
4205,passenger_car,lead,38,78
4206,air,look,294,3
4207,snow,watch,124,23
4208,sand,forget,246,386
4209,game,look,251,3
4210,football,put,559,32
4211,rear,seat,1055,25
4212,helmet,refer,477,46
4213,pillow,use,587,4
4214,lap,look,579,3
4215,gear,transport,1056,0
4216,shoreline,walk,566,7
4217,shopper,watch,1057,23
4218,burrito,eat,1058,47
4219,performer,look,1059,3
4220,tennis_court,leave,236,24
4221,string,tie,497,156
4222,bat,raise,234,100
4223,jeep,drive,1060,20
4224,wildlife,necessitate,1061,65
4225,roof,sit,578,2
4226,display,see,119,34
